TP9,AF7,AF8,TP10,unix_sec,unix_ms,rel_sec,rel_ms
702.71063,721.2454,805.8608,735.7509,1758146968.266,1758146968266,7.569000005722046,7569
748.6447,792.96704,801.8315,752.674,1758146968.266,1758146968266,7.569000005722046,7569
894.90845,969.85345,806.6667,861.8681,1758146968.266,1758146968266,7.569000005722046,7569
874.35895,791.3553,806.6667,868.315,1758146968.267,1758146968267,7.569999933242798,7570
720.4396,572.1612,799.41394,751.4652,1758146968.267,1758146968267,7.569999933242798,7570
713.9927,763.1502,801.02563,721.2454,1758146968.267,1758146968267,7.569999933242798,7570
856.63007,909.41394,808.68134,828.8278,1758146968.268,1758146968268,7.57099986076355,7571
905.38464,913.8461,811.50183,886.8498,1758146968.308,1758146968308,7.611000061035156,7611
759.92676,734.94507,803.44324,782.8938,1758146968.309,1758146968309,7.611999988555908,7612
684.57874,718.8278,793.7729,704.3223,1758146968.311,1758146968311,7.614000082015991,7614
813.91943,878.7912,798.20514,798.20514,1758146968.311,1758146968311,7.614000082015991,7614
911.4286,952.9304,805.05493,892.49084,1758146968.311,1758146968311,7.614000082015991,7614
801.8315,805.05493,805.4579,815.5311,1758146968.312,1758146968312,7.615000009536743,7615
685.78754,650.32965,799.81683,713.5897,1758146968.312,1758146968312,7.615000009536743,7615
769.19415,781.685,797.8022,764.35895,1758146968.312,1758146968312,7.615000009536743,7615
901.75824,887.6557,803.44324,876.3736,1758146968.313,1758146968313,7.615999937057495,7616
838.49817,763.95605,809.89014,853.00366,1758146968.313,1758146968313,7.615999937057495,7616
699.4872,653.1502,805.4579,738.97437,1758146968.313,1758146968313,7.615999937057495,7616
733.73627,794.17584,798.60803,743.00366,1758146968.313,1758146968313,7.615999937057495,7616
883.6264,994.43225,806.26373,857.03296,1758146968.34,1758146968340,7.642999887466431,7643
883.22345,852.6007,814.3223,884.83514,1758146968.341,1758146968341,7.644000053405762,7644
730.5128,668.86444,808.2784,773.22345,1758146968.341,1758146968341,7.644000053405762,7644
699.89014,743.4066,798.60803,727.28937,1758146968.342,1758146968342,7.644999980926514,7645
837.6923,908.60803,803.8461,826.4103,1758146968.342,1758146968342,7.644999980926514,7645
903.7729,935.6044,812.71063,892.0879,1758146968.343,1758146968343,7.645999908447266,7646
771.2088,723.2601,807.8755,796.99634,1758146968.343,1758146968343,7.645999908447266,7646
674.5055,641.8681,799.81683,705.9341,1758146968.343,1758146968343,7.645999908447266,7646
792.96704,872.3443,803.0403,785.31134,1758146968.344,1758146968344,7.647000074386597,7647
915.05493,906.5934,812.71063,894.5055,1758146968.344,1758146968344,7.647000074386597,7647
809.89014,774.83514,812.3077,833.663,1758146968.344,1758146968344,7.647000074386597,7647
679.34064,675.7143,803.44324,720.84247,1758146968.345,1758146968345,7.648000001907349,7648
754.2857,799.81683,799.41394,758.315,1758146968.412,1758146968412,7.7149999141693115,7715
892.49084,963.4066,801.4286,865.09155,1758146968.413,1758146968413,7.716000080108643,7716
842.52747,803.0403,801.8315,840.5128,1758146968.413,1758146968413,7.716000080108643,7716
696.26373,666.4469,796.1905,722.4542,1758146968.414,1758146968414,7.7170000076293945,7717
710.3663,781.28204,794.17584,714.3956,1758146968.415,1758146968415,7.7179999351501465,7718
862.27106,1002.0879,804.2491,836.8865,1758146968.416,1758146968416,7.718999862670898,7719
883.6264,858.6447,805.4579,876.77655,1758146968.416,1758146968416,7.718999862670898,7719
732.9304,585.8608,796.99634,765.16486,1758146968.417,1758146968417,7.7200000286102295,7720
693.8461,725.2747,798.60803,711.5751,1758146968.417,1758146968417,7.7200000286102295,7720
833.2601,932.7839,803.0403,808.2784,1758146968.417,1758146968417,7.7200000286102295,7720
910.6227,898.5348,807.8755,891.685,1758146968.417,1758146968417,7.7200000286102295,7720
782.8938,702.71063,804.65204,805.4579,1758146968.418,1758146968418,7.7209999561309814,7721
684.17584,680.54944,796.5934,710.3663,1758146968.441,1758146968441,7.74399995803833,7744
788.1319,889.67035,798.20514,777.25275,1758146968.442,1758146968442,7.744999885559082,7745
907.3993,966.63007,807.47253,884.83514,1758146968.442,1758146968442,7.744999885559082,7745
820.3663,693.44324,809.89014,834.0659,1758146968.442,1758146968442,7.744999885559082,7745
689.011,645.09155,803.8461,723.2601,1758146968.443,1758146968443,7.746000051498413,7746
751.4652,924.7253,803.8461,755.09155,1758146968.443,1758146968443,7.746000051498413,7746
895.7143,947.6923,810.696,869.92676,1758146968.443,1758146968443,7.746000051498413,7746
861.4652,746.63007,813.1135,866.7033,1758146968.444,1758146968444,7.746999979019165,7747
718.4249,688.20514,807.8755,753.8828,1758146968.444,1758146968444,7.746999979019165,7747
723.663,736.55676,800.6227,731.31866,1758146968.444,1758146968444,7.746999979019165,7747
865.4945,914.2491,803.44324,838.0952,1758146968.445,1758146968445,7.747999906539917,7748
899.34064,873.95605,812.71063,888.86444,1758146968.445,1758146968445,7.747999906539917,7748
756.7033,676.1172,807.0696,784.5055,1758146968.506,1758146968506,7.809000015258789,7809
693.0403,700.293,799.41394,715.2015,1758146968.507,1758146968507,7.809999942779541,7810
826.8132,896.1172,807.0696,809.4872,1758146968.507,1758146968507,7.809999942779541,7810
924.3223,904.9817,815.5311,900.14655,1758146968.508,1758146968508,7.810999870300293,7811
802.23444,739.7802,811.9048,818.3516,1758146968.508,1758146968508,7.810999870300293,7811
693.0403,748.24176,805.05493,716.4103,1758146968.508,1758146968508,7.810999870300293,7811
786.9231,887.6557,803.0403,773.22345,1758146968.51,1758146968510,7.812999963760376,7813
906.5934,922.71063,808.2784,885.2381,1758146968.51,1758146968510,7.812999963760376,7813
821.978,695.8608,808.2784,838.49817,1758146968.51,1758146968510,7.812999963760376,7813
683.7729,607.619,799.011,715.6044,1758146968.511,1758146968511,7.813999891281128,7814
735.7509,801.8315,799.011,732.52747,1758146968.511,1758146968511,7.813999891281128,7814
884.83514,933.9927,805.05493,848.1685,1758146968.511,1758146968511,7.813999891281128,7814
875.56775,820.3663,812.71063,867.50916,1758146968.557,1758146968557,7.859999895095825,7860
726.8865,671.685,806.6667,753.8828,1758146968.557,1758146968557,7.859999895095825,7860
706.337,765.9707,801.02563,716.4103,1758146968.558,1758146968558,7.861000061035156,7861
845.34796,904.17584,805.8608,825.2015,1758146968.558,1758146968558,7.861000061035156,7861
900.14655,907.8022,809.4872,887.6557,1758146968.558,1758146968558,7.861000061035156,7861
762.3443,767.5824,805.05493,788.93774,1758146968.559,1758146968559,7.861999988555908,7862
684.57874,703.5165,800.6227,714.3956,1758146968.559,1758146968559,7.861999988555908,7862
807.8755,886.4469,804.2491,797.8022,1758146968.56,1758146968560,7.86299991607666,7863
914.65204,955.34796,811.50183,888.46155,1758146968.56,1758146968560,7.86299991607666,7863
809.4872,692.23444,809.89014,816.337,1758146968.56,1758146968560,7.86299991607666,7863
684.9817,589.0842,799.41394,708.7546,1758146968.561,1758146968561,7.864000082015991,7864
765.56775,824.3956,797.3993,755.4945,1758146968.561,1758146968561,7.864000082015991,7864
902.5641,985.9707,803.44324,865.09155,1758146968.605,1758146968605,7.9079999923706055,7908
841.31866,772.01465,805.05493,839.304,1758146968.605,1758146968605,7.9079999923706055,7908
695.8608,653.1502,799.011,727.28937,1758146968.605,1758146968605,7.9079999923706055,7908
732.52747,808.68134,794.9817,731.7216,1758146968.606,1758146968606,7.908999919891357,7909
883.22345,960.58606,801.8315,846.55676,1758146968.606,1758146968606,7.908999919891357,7909
882.8205,900.9524,805.8608,875.16486,1758146968.606,1758146968606,7.908999919891357,7909
731.7216,688.60803,801.4286,767.98535,1758146968.607,1758146968607,7.9100000858306885,7910
696.6667,666.4469,797.3993,718.022,1758146968.607,1758146968607,7.9100000858306885,7910
835.6777,876.3736,801.02563,815.9341,1758146968.608,1758146968608,7.91100001335144,7911
905.38464,910.6227,805.8608,884.43225,1758146968.609,1758146968609,7.911999940872192,7912
770.80585,689.011,804.65204,794.17584,1758146968.609,1758146968609,7.911999940872192,7912
677.326,670.4762,799.41394,713.5897,1758146968.609,1758146968609,7.911999940872192,7912
794.17584,937.619,802.23444,791.3553,1758146968.65,1758146968650,7.953000068664551,7953
916.26373,968.6447,808.2784,892.8938,1758146968.651,1758146968651,7.953999996185303,7954
813.91943,701.50183,804.2491,830.0366,1758146968.651,1758146968651,7.953999996185303,7954
683.7729,628.1685,799.81683,723.663,1758146968.651,1758146968651,7.953999996185303,7954
761.53845,855.42126,805.8608,767.98535,1758146968.652,1758146968652,7.954999923706055,7955
907.8022,1043.1868,812.71063,886.8498,1758146968.652,1758146968652,7.954999923706055,7955
856.63007,811.0989,813.5165,865.4945,1758146968.652,1758146968652,7.954999923706055,7955
700.696,613.2601,805.8608,745.0183,1758146968.653,1758146968653,7.956000089645386,7956
710.3663,755.09155,798.20514,734.1392,1758146968.653,1758146968653,7.956000089645386,7956
856.2271,887.25275,799.41394,840.5128,1758146968.653,1758146968653,7.956000089645386,7956
882.4176,848.97437,806.6667,880.0,1758146968.653,1758146968653,7.956000089645386,7956
734.5421,662.01465,801.02563,766.3736,1758146968.654,1758146968654,7.957000017166138,7957
680.14655,709.15753,794.57874,704.7253,1758146968.69,1758146968690,7.993000030517578,7993
817.9487,939.6337,804.2491,804.65204,1758146968.69,1758146968690,7.993000030517578,7993
901.3553,908.60803,810.293,885.64105,1758146968.691,1758146968691,7.99399995803833,7994
771.2088,704.3223,803.0403,795.38464,1758146968.691,1758146968691,7.99399995803833,7994
670.87915,732.9304,796.99634,701.0989,1758146968.691,1758146968691,7.99399995803833,7994
775.2381,884.43225,797.8022,771.6117,1758146968.692,1758146968692,7.994999885559082,7995
898.5348,954.1392,803.8461,878.3883,1758146968.692,1758146968692,7.994999885559082,7995
809.89014,683.7729,805.8608,827.2161,1758146968.692,1758146968692,7.994999885559082,7995
679.34064,590.696,800.6227,721.2454,1758146968.692,1758146968692,7.994999885559082,7995
749.45056,848.1685,799.41394,753.0769,1758146968.693,1758146968693,7.996000051498413,7996
899.34064,994.43225,814.3223,866.30035,1758146968.694,1758146968694,7.996999979019165,7997
872.74725,831.2454,818.3516,865.89746,1758146968.695,1758146968695,7.997999906539917,7998
704.7253,660.0,805.05493,735.34796,1758146968.723,1758146968723,8.026000022888184,8026
689.41394,786.1172,808.68134,699.4872,1758146968.723,1758146968723,8.026000022888184,8026
834.4689,960.18317,815.9341,806.26373,1758146968.724,1758146968724,8.026999950408936,8027
843.3333,878.7912,807.8755,824.7985,1758146968.724,1758146968724,8.026999950408936,8027
674.5055,741.39197,797.8022,687.8022,1758146968.724,1758146968724,8.026999950408936,8027
585.8608,818.3516,804.65204,596.337,1758146968.725,1758146968725,8.027999877929688,8028
678.5348,906.99634,808.2784,650.32965,1758146968.725,1758146968725,8.027999877929688,8028
739.3773,944.87177,804.2491,712.7839,1758146968.725,1758146968725,8.027999877929688,8028
604.7985,797.3993,803.8461,619.707,1758146968.726,1758146968726,8.029000043869019,8029
476.26373,638.24176,802.6374,501.24542,1758146968.726,1758146968726,8.029000043869019,8029
564.10254,860.65936,803.8461,545.16486,1758146968.726,1758146968726,8.029000043869019,8029
699.0842,1007.72894,808.68134,652.3443,1758146968.727,1758146968727,8.02999997138977,8030
639.85345,810.293,814.3223,624.94507,1758146968.762,1758146968762,8.065000057220459,8065
514.94507,680.9524,815.9341,521.79486,1758146968.763,1758146968763,8.065999984741211,8066
562.8938,853.8095,815.12823,538.71796,1758146968.763,1758146968763,8.065999984741211,8066
718.022,975.89746,819.15753,664.0293,1758146968.763,1758146968763,8.065999984741211,8066
713.5897,869.5238,817.5458,690.2198,1758146968.764,1758146968764,8.066999912261963,8067
572.96704,778.0586,811.0989,582.23444,1758146968.764,1758146968764,8.066999912261963,8067
566.52014,836.08057,810.293,556.8498,1758146968.764,1758146968764,8.066999912261963,8067
718.022,895.7143,814.7253,674.90845,1758146968.765,1758146968765,8.068000078201294,8068
795.38464,898.1319,821.978,759.92676,1758146968.765,1758146968765,8.068000078201294,8068
678.5348,779.2674,819.9634,687.8022,1758146968.765,1758146968765,8.068000078201294,8068
611.2454,763.1502,811.9048,622.52747,1758146968.766,1758146968766,8.069000005722046,8069
747.8388,922.71063,807.8755,715.6044,1758146968.766,1758146968766,8.069000005722046,8069
870.32965,911.8315,806.6667,829.6337,1758146968.84,1758146968840,8.14299988746643,8143
776.4469,735.7509,807.0696,780.87915,1758146968.84,1758146968840,8.14299988746643,8143
670.87915,687.3993,802.23444,690.2198,1758146968.841,1758146968841,8.144000053405762,8144
765.9707,847.76556,796.1905,745.42126,1758146968.841,1758146968841,8.144000053405762,8144
911.8315,1004.90845,796.5934,869.5238,1758146968.841,1758146968841,8.144000053405762,8144
865.4945,883.22345,797.3993,853.8095,1758146968.842,1758146968842,8.144999980926514,8145
728.9011,629.7802,794.17584,747.8388,1758146968.842,1758146968842,8.144999980926514,8145
758.315,728.9011,790.9524,760.32965,1758146968.842,1758146968842,8.144999980926514,8145
915.4579,997.25275,794.9817,886.8498,1758146968.843,1758146968843,8.145999908447266,8146
933.1868,825.6044,799.81683,928.7546,1758146968.843,1758146968843,8.145999908447266,8146
786.9231,624.5421,794.57874,824.3956,1758146968.843,1758146968843,8.145999908447266,8146
750.65936,699.0842,789.7436,776.04395,1758146968.843,1758146968843,8.145999908447266,8146
894.5055,903.7729,794.57874,877.5824,1758146968.878,1758146968878,8.180999994277954,8181
979.12085,903.7729,799.011,960.58606,1758146968.879,1758146968879,8.181999921798706,8182
861.4652,724.0659,796.1905,875.16486,1758146968.879,1758146968879,8.181999921798706,8182
771.6117,627.76556,789.7436,786.9231,1758146968.88,1758146968880,8.183000087738037,8183
888.0586,826.8132,792.5641,865.4945,1758146968.88,1758146968880,8.183000087738037,8183
1018.60803,992.8205,799.81683,981.53845,1758146968.88,1758146968880,8.183000087738037,8183
913.44324,712.7839,800.2198,937.2161,1758146968.88,1758146968880,8.183000087738037,8183
766.77655,552.4176,796.99634,826.8132,1758146968.881,1758146968881,8.184000015258789,8184
828.022,790.54944,796.1905,860.2564,1758146968.881,1758146968881,8.184000015258789,8184
968.24176,930.3663,803.44324,978.71796,1758146968.881,1758146968881,8.184000015258789,8184
927.1429,780.07324,803.44324,970.65936,1758146968.882,1758146968882,8.184999942779541,8185
778.0586,593.1135,794.57874,845.34796,1758146968.882,1758146968882,8.184999942779541,8185
796.99634,749.85345,793.36993,823.5897,1758146968.914,1758146968914,8.217000007629395,8217
951.7216,945.6777,798.20514,936.8132,1758146968.915,1758146968915,8.217999935150146,8218
974.2857,838.9011,800.6227,973.8828,1758146968.918,1758146968918,8.220999956130981,8221
823.1868,632.1978,798.20514,863.0769,1758146968.918,1758146968918,8.220999956130981,8221
779.67035,693.0403,794.57874,808.68134,1758146968.919,1758146968919,8.221999883651733,8222
914.65204,962.1978,797.8022,900.9524,1758146968.919,1758146968919,8.221999883651733,8222
992.8205,916.6667,800.6227,973.0769,1758146968.92,1758146968920,8.223000049591064,8223
871.53845,672.8938,795.78754,890.4762,1758146968.92,1758146968920,8.223000049591064,8223
766.77655,661.6117,790.14655,792.5641,1758146968.921,1758146968921,8.223999977111816,8224
866.7033,809.89014,789.7436,851.79486,1758146968.921,1758146968921,8.223999977111816,8224
992.4176,887.25275,794.57874,960.18317,1758146968.922,1758146968922,8.224999904632568,8225
911.8315,735.34796,796.99634,918.2784,1758146968.922,1758146968922,8.224999904632568,8225
777.25275,642.27106,793.7729,800.6227,1758146968.949,1758146968949,8.251999855041504,8252
832.8571,804.2491,790.9524,817.9487,1758146968.95,1758146968950,8.253000020980835,8253
974.2857,956.1539,798.20514,933.9927,1758146968.95,1758146968950,8.253000020980835,8253
944.4689,808.2784,801.02563,940.0366,1758146968.95,1758146968950,8.253000020980835,8253
788.1319,662.8205,794.17584,825.6044,1758146968.951,1758146968951,8.253999948501587,8254
779.2674,793.7729,792.96704,794.9817,1758146968.951,1758146968951,8.253999948501587,8254
924.7253,925.5311,794.9817,894.10254,1758146968.952,1758146968952,8.254999876022339,8255
965.82416,810.293,798.20514,942.8571,1758146968.952,1758146968952,8.254999876022339,8255
821.978,670.07324,797.8022,839.707,1758146968.952,1758146968952,8.254999876022339,8255
744.61536,704.3223,792.96704,764.7619,1758146968.952,1758146968952,8.254999876022339,8255
867.9121,820.3663,796.1905,852.1978,1758146968.953,1758146968953,8.25600004196167,8256
972.674,892.0879,801.02563,943.2601,1758146968.953,1758146968953,8.25600004196167,8256
854.21246,723.663,799.81683,860.2564,1758146969.02,1758146969020,8.322999954223633,8323
731.7216,660.40295,796.99634,755.09155,1758146969.021,1758146969021,8.323999881744385,8324
821.1722,851.79486,797.8022,808.68134,1758146969.021,1758146969021,8.323999881744385,8324
949.304,929.15753,801.02563,912.6374,1758146969.022,1758146969022,8.325000047683716,8325
876.3736,770.40295,803.8461,877.1795,1758146969.024,1758146969024,8.32699990272522,8327
736.9597,712.381,798.20514,764.35895,1758146969.024,1758146969024,8.32699990272522,8327
774.0293,798.60803,792.5641,772.01465,1758146969.024,1758146969024,8.32699990272522,8327
907.8022,899.7436,795.78754,878.3883,1758146969.024,1758146969024,8.32699990272522,8327
897.326,841.7216,799.81683,898.1319,1758146969.025,1758146969025,8.32800006866455,8328
750.65936,598.7546,797.8022,790.9524,1758146969.025,1758146969025,8.32800006866455,8328
723.663,712.381,794.17584,745.42126,1758146969.025,1758146969025,8.32800006866455,8328
862.27106,913.44324,797.8022,842.9304,1758146969.026,1758146969026,8.328999996185303,8329
929.15753,956.55676,806.26373,914.2491,1758146969.062,1758146969062,8.365000009536743,8365
794.17584,744.21246,805.4579,819.9634,1758146969.063,1758146969063,8.365999937057495,8366
706.7399,650.7326,803.8461,735.7509,1758146969.063,1758146969063,8.365999937057495,8366
828.8278,857.8388,806.6667,816.337,1758146969.064,1758146969064,8.366999864578247,8367
943.663,972.674,811.9048,915.8608,1758146969.064,1758146969064,8.366999864578247,8367
836.8865,817.1429,812.3077,853.4066,1758146969.064,1758146969064,8.366999864578247,8367
709.9634,672.8938,806.6667,748.24176,1758146969.064,1758146969064,8.366999864578247,8367
785.7143,786.1172,804.2491,786.52014,1758146969.065,1758146969065,8.368000030517578,8368
915.8608,903.7729,805.05493,891.685,1758146969.065,1758146969065,8.368000030517578,8368
859.0476,782.49084,806.26373,871.9414,1758146969.065,1758146969065,8.368000030517578,8368
713.9927,661.2088,804.2491,754.68866,1758146969.066,1758146969066,8.36899995803833,8369
734.94507,802.6374,802.6374,745.0183,1758146969.066,1758146969066,8.36899995803833,8369
874.7619,944.87177,807.0696,856.63007,1758146969.105,1758146969105,8.407999992370605,8408
886.4469,840.9158,807.8755,888.46155,1758146969.105,1758146969105,8.407999992370605,8408
743.4066,651.53845,799.41394,778.0586,1758146969.106,1758146969106,8.408999919891357,8409
694.65204,688.20514,794.9817,721.2454,1758146969.106,1758146969106,8.408999919891357,8409
838.49817,974.68866,804.2491,827.2161,1758146969.106,1758146969106,8.408999919891357,8409
919.4872,937.619,811.9048,907.8022,1758146969.107,1758146969107,8.410000085830688,8410
779.67035,679.7436,810.696,810.293,1758146969.108,1758146969108,8.41100001335144,8411
681.3553,657.98535,807.0696,716.4103,1758146969.109,1758146969109,8.411999940872192,8412
794.17584,857.4359,806.6667,786.9231,1758146969.109,1758146969109,8.411999940872192,8412
920.696,904.17584,811.9048,894.10254,1758146969.109,1758146969109,8.411999940872192,8412
821.978,724.0659,811.0989,839.304,1758146969.11,1758146969110,8.412999868392944,8413
682.5641,637.8388,805.05493,730.5128,1758146969.11,1758146969110,8.412999868392944,8413
747.8388,822.381,799.41394,757.1062,1758146969.13,1758146969130,8.433000087738037,8433
890.4762,958.5714,806.26373,872.3443,1758146969.131,1758146969131,8.434000015258789,8434
861.4652,809.0842,813.1135,876.3736,1758146969.131,1758146969131,8.434000015258789,8434
711.978,639.0476,808.68134,761.13556,1758146969.131,1758146969131,8.434000015258789,8434
709.15753,767.98535,804.65204,732.1245,1758146969.132,1758146969132,8.434999942779541,8435
860.65936,1010.54944,808.2784,843.3333,1758146969.132,1758146969132,8.434999942779541,8435
896.1172,874.35895,815.9341,896.9231,1758146969.132,1758146969132,8.434999942779541,8435
754.68866,603.9927,807.0696,784.5055,1758146969.133,1758146969133,8.435999870300293,8436
698.68134,669.2674,801.02563,716.4103,1758146969.133,1758146969133,8.435999870300293,8436
831.6484,894.10254,806.26373,811.50183,1758146969.133,1758146969133,8.435999870300293,8436
925.5311,937.619,809.89014,902.96704,1758146969.134,1758146969134,8.437000036239624,8437
799.011,711.5751,805.05493,821.978,1758146969.134,1758146969134,8.437000036239624,8437
685.78754,673.69965,798.60803,718.8278,1758146969.2,1758146969200,8.503000020980835,8503
784.90845,885.64105,802.6374,777.25275,1758146969.2,1758146969200,8.503000020980835,8503
914.2491,966.2271,810.293,888.86444,1758146969.2,1758146969200,8.503000020980835,8503
832.4542,729.304,810.293,847.76556,1758146969.201,1758146969201,8.503999948501587,8504
696.26373,632.6007,805.05493,735.34796,1758146969.201,1758146969201,8.503999948501587,8504
751.4652,910.6227,803.44324,756.7033,1758146969.201,1758146969201,8.503999948501587,8504
892.49084,983.95605,811.0989,871.53845,1758146969.202,1758146969202,8.504999876022339,8505
873.95605,771.6117,813.5165,875.56775,1758146969.202,1758146969202,8.504999876022339,8505
728.49817,665.2381,805.8608,758.315,1758146969.204,1758146969204,8.506999969482422,8507
710.7692,712.7839,798.60803,724.4689,1758146969.204,1758146969204,8.506999969482422,8507
851.79486,936.4103,804.2491,828.4249,1758146969.205,1758146969205,8.507999897003174,8508
897.326,871.53845,806.6667,890.87915,1758146969.205,1758146969205,8.507999897003174,8508
755.89746,661.6117,798.60803,788.93774,1758146969.23,1758146969230,8.532999992370605,8533
682.96704,721.6484,793.7729,709.9634,1758146969.23,1758146969230,8.532999992370605,8533
809.4872,888.86444,795.38464,799.41394,1758146969.231,1758146969231,8.533999919891357,8534
921.0989,925.5311,803.8461,898.1319,1758146969.231,1758146969231,8.533999919891357,8534
809.4872,732.9304,801.02563,823.5897,1758146969.231,1758146969231,8.533999919891357,8534
682.96704,720.4396,793.7729,718.4249,1758146969.232,1758146969232,8.535000085830688,8535
765.16486,875.56775,798.20514,766.77655,1758146969.232,1758146969232,8.535000085830688,8535
897.72894,892.8938,804.65204,877.1795,1758146969.232,1758146969232,8.535000085830688,8535
838.0952,767.5824,806.26373,856.2271,1758146969.232,1758146969232,8.535000085830688,8535
696.26373,669.2674,799.011,741.39197,1758146969.233,1758146969233,8.53600001335144,8536
722.8571,780.4762,792.96704,739.7802,1758146969.233,1758146969233,8.53600001335144,8536
870.32965,931.5751,800.6227,855.82416,1758146969.234,1758146969234,8.536999940872192,8537
874.7619,849.3773,807.47253,881.6117,1758146969.299,1758146969299,8.601999998092651,8602
728.0952,681.3553,803.0403,767.5824,1758146969.299,1758146969299,8.601999998092651,8602
699.0842,749.0476,801.02563,721.2454,1758146969.3,1758146969300,8.602999925613403,8603
838.9011,884.43225,805.05493,827.2161,1758146969.3,1758146969300,8.602999925613403,8603
908.20514,871.9414,805.4579,897.72894,1758146969.3,1758146969300,8.602999925613403,8603
777.6557,766.77655,800.2198,799.81683,1758146969.301,1758146969301,8.604000091552734,8604
692.6374,681.75824,794.57874,716.4103,1758146969.301,1758146969301,8.604000091552734,8604
809.4872,803.44324,798.20514,793.7729,1758146969.301,1758146969301,8.604000091552734,8604
926.7399,943.2601,809.4872,898.1319,1758146969.301,1758146969301,8.604000091552734,8604
826.8132,701.0989,807.8755,834.87177,1758146969.302,1758146969302,8.605000019073486,8605
702.3077,634.61536,800.6227,724.87177,1758146969.303,1758146969303,8.605999946594238,8606
777.25275,805.05493,800.6227,767.1795,1758146969.304,1758146969304,8.60699987411499,8607
913.44324,947.6923,805.05493,880.80585,1758146969.331,1758146969331,8.634000062942505,8634
870.7326,839.707,810.696,869.92676,1758146969.331,1758146969331,8.634000062942505,8634
722.0513,662.4176,808.2784,752.27106,1758146969.332,1758146969332,8.634999990463257,8635
736.1539,765.56775,800.6227,732.1245,1758146969.332,1758146969332,8.634999990463257,8635
887.6557,974.2857,804.65204,842.52747,1758146969.332,1758146969332,8.634999990463257,8635
906.1905,919.4872,811.9048,886.4469,1758146969.332,1758146969332,8.634999990463257,8635
750.65936,688.60803,803.8461,773.22345,1758146969.333,1758146969333,8.635999917984009,8636
697.8755,680.54944,798.60803,708.3516,1758146969.333,1758146969333,8.635999917984009,8636
836.8865,870.32965,808.2784,812.71063,1758146969.333,1758146969333,8.635999917984009,8636
915.4579,909.81683,813.91943,897.326,1758146969.334,1758146969334,8.63700008392334,8637
786.9231,707.1429,805.05493,808.68134,1758146969.334,1758146969334,8.63700008392334,8637
692.23444,700.696,799.81683,714.3956,1758146969.334,1758146969334,8.63700008392334,8637
794.57874,853.8095,801.8315,774.0293,1758146969.385,1758146969385,8.687999963760376,8688
921.0989,943.663,809.89014,881.6117,1758146969.386,1758146969386,8.688999891281128,8689
834.87177,777.25275,811.50183,837.28937,1758146969.386,1758146969386,8.688999891281128,8689
693.8461,620.9158,800.6227,718.022,1758146969.387,1758146969387,8.690000057220459,8690
750.2564,855.82416,798.20514,738.97437,1758146969.387,1758146969387,8.690000057220459,8690
902.1612,1058.4982,806.6667,859.0476,1758146969.388,1758146969388,8.690999984741211,8691
874.35895,809.89014,805.8608,863.47986,1758146969.388,1758146969388,8.690999984741211,8691
716.0073,601.978,796.5934,745.0183,1758146969.388,1758146969388,8.690999984741211,8691
712.7839,801.8315,793.7729,718.8278,1758146969.388,1758146969388,8.690999984741211,8691
851.79486,895.31134,795.38464,822.7839,1758146969.389,1758146969389,8.691999912261963,8692
886.04395,772.8205,802.23444,872.3443,1758146969.389,1758146969389,8.691999912261963,8692
746.2271,679.34064,800.6227,771.2088,1758146969.389,1758146969389,8.691999912261963,8692
684.9817,703.1135,796.1905,701.50183,1758146969.414,1758146969414,8.717000007629395,8717
821.1722,894.5055,803.44324,799.81683,1758146969.415,1758146969415,8.717999935150146,8718
918.68134,948.49817,811.50183,894.5055,1758146969.415,1758146969415,8.717999935150146,8718
794.57874,705.9341,808.68134,812.71063,1758146969.416,1758146969416,8.718999862670898,8719
680.9524,691.8315,802.6374,716.4103,1758146969.416,1758146969416,8.718999862670898,8719
782.0879,936.0073,800.6227,780.87915,1758146969.417,1758146969417,8.72000002861023,8720
912.23444,961.79486,802.6374,880.80585,1758146969.417,1758146969417,8.72000002861023,8720
832.8571,685.38464,797.8022,831.2454,1758146969.417,1758146969417,8.72000002861023,8720
689.011,586.26373,788.93774,716.8132,1758146969.418,1758146969418,8.720999956130981,8721
734.94507,820.3663,788.1319,730.10986,1758146969.418,1758146969418,8.720999956130981,8721
882.8205,967.4359,795.38464,846.55676,1758146969.419,1758146969419,8.721999883651733,8722
873.1502,807.8755,799.81683,864.2857,1758146969.419,1758146969419,8.721999883651733,8722
724.0659,719.2308,791.3553,751.8681,1758146969.481,1758146969481,8.783999919891357,8784
708.7546,785.31134,789.7436,716.8132,1758146969.481,1758146969481,8.783999919891357,8784
859.85345,885.64105,802.23444,826.4103,1758146969.481,1758146969481,8.783999919891357,8784
917.47253,857.4359,807.8755,888.86444,1758146969.482,1758146969482,8.785000085830688,8785
774.83514,704.3223,802.6374,789.34064,1758146969.482,1758146969482,8.785000085830688,8785
699.0842,760.32965,801.4286,717.619,1758146969.482,1758146969482,8.785000085830688,8785
825.6044,909.41394,807.47253,806.6667,1758146969.483,1758146969483,8.78600001335144,8786
933.5897,947.28937,810.293,903.7729,1758146969.483,1758146969483,8.78600001335144,8786
823.1868,729.707,805.4579,832.4542,1758146969.483,1758146969483,8.78600001335144,8786
693.44324,580.6227,797.8022,722.8571,1758146969.484,1758146969484,8.786999940872192,8787
776.4469,824.3956,799.41394,768.7912,1758146969.484,1758146969484,8.786999940872192,8787
