unix_sec,unix_ms,rel_sec,rel_ms,TP9,TP10,AF7,AF8
1758146968.765,1758146968765,8.068000078201294,8068,795.38464,759.92676,898.1319,821.978
1758146968.765,1758146968765,8.068000078201294,8068,678.5348,687.8022,779.2674,819.9634
1758146968.766,1758146968766,8.069000005722046,8069,611.2454,622.52747,763.1502,811.9048
1758146968.766,1758146968766,8.069000005722046,8069,747.8388,715.6044,922.71063,807.8755
1758146968.84,1758146968840,8.14299988746643,8143,870.32965,829.6337,911.8315,806.6667
1758146968.84,1758146968840,8.14299988746643,8143,776.4469,780.87915,735.7509,807.0696
1758146968.841,1758146968841,8.144000053405762,8144,670.87915,690.2198,687.3993,802.23444
1758146968.841,1758146968841,8.144000053405762,8144,765.9707,745.42126,847.76556,796.1905
1758146968.841,1758146968841,8.144000053405762,8144,911.8315,869.5238,1004.90845,796.5934
1758146968.842,1758146968842,8.144999980926514,8145,865.4945,853.8095,883.22345,797.3993
1758146968.842,1758146968842,8.144999980926514,8145,728.9011,747.8388,629.7802,794.17584
1758146968.842,1758146968842,8.144999980926514,8145,758.315,760.32965,728.9011,790.9524
1758146968.843,1758146968843,8.145999908447266,8146,915.4579,886.8498,997.25275,794.9817
1758146968.843,1758146968843,8.145999908447266,8146,933.1868,928.7546,825.6044,799.81683
1758146968.843,1758146968843,8.145999908447266,8146,786.9231,824.3956,624.5421,794.57874
1758146968.843,1758146968843,8.145999908447266,8146,750.65936,776.04395,699.0842,789.7436
1758146968.878,1758146968878,8.180999994277954,8181,894.5055,877.5824,903.7729,794.57874
1758146968.879,1758146968879,8.181999921798706,8182,979.12085,960.58606,903.7729,799.011
1758146968.879,1758146968879,8.181999921798706,8182,861.4652,875.16486,724.0659,796.1905
1758146968.88,1758146968880,8.183000087738037,8183,771.6117,786.9231,627.76556,789.7436
1758146968.88,1758146968880,8.183000087738037,8183,888.0586,865.4945,826.8132,792.5641
