unix_sec,unix_ms,rel_sec,rel_ms,Delta_TP9,Delta_TP10,Delta_AF7,Delta_AF8,Theta_TP9,Theta_TP10,Theta_AF7,Theta_AF8,Alpha_TP9,Alpha_TP10,Alpha_AF7,Alpha_AF8,Beta_TP9,Beta_TP10,Beta_AF7,Beta_AF8,Gamma_TP9,Gamma_TP10,Gamma_AF7,Gamma_AF8
1758146968.843,1758146968843,8.145999908447266,8146,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.843,1758146968843,8.145999908447266,8146,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.843,1758146968843,8.145999908447266,8146,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.878,1758146968878,8.180999994277954,8181,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.879,1758146968879,8.181999921798706,8182,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.879,1758146968879,8.181999921798706,8182,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.88,1758146968880,8.183000087738037,8183,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.88,1758146968880,8.183000087738037,8183,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.88,1758146968880,8.183000087738037,8183,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.88,1758146968880,8.183000087738037,8183,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.881,1758146968881,8.184000015258789,8184,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.881,1758146968881,8.184000015258789,8184,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.881,1758146968881,8.184000015258789,8184,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.882,1758146968882,8.184999942779541,8185,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.882,1758146968882,8.184999942779541,8185,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.914,1758146968914,8.217000007629395,8217,0.22129355,0.025091248,0.0,-0.42012373,0.33583188,0.27108672,0.0,-0.4932811,0.84955984,0.5263411,0.0,0.08317592,0.463634,0.27665615,0.0,-0.2932882,-0.0664013,-0.3230451,0.0,-0.6358756
1758146968.915,1758146968915,8.217999935150146,8218,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.918,1758146968918,8.220999956130981,8221,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.918,1758146968918,8.220999956130981,8221,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.919,1758146968919,8.221999883651733,8222,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.919,1758146968919,8.221999883651733,8222,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.92,1758146968920,8.223000049591064,8223,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.92,1758146968920,8.223000049591064,8223,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.921,1758146968921,8.223999977111816,8224,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.921,1758146968921,8.223999977111816,8224,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.922,1758146968922,8.224999904632568,8225,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.922,1758146968922,8.224999904632568,8225,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.949,1758146968949,8.251999855041504,8252,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.95,1758146968950,8.253000020980835,8253,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.95,1758146968950,8.253000020980835,8253,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.95,1758146968950,8.253000020980835,8253,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.951,1758146968951,8.253999948501587,8254,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.951,1758146968951,8.253999948501587,8254,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.952,1758146968952,8.254999876022339,8255,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.952,1758146968952,8.254999876022339,8255,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.952,1758146968952,8.254999876022339,8255,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.952,1758146968952,8.254999876022339,8255,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.953,1758146968953,8.25600004196167,8256,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146968.953,1758146968953,8.25600004196167,8256,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146969.02,1758146969020,8.322999954223633,8323,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146969.021,1758146969021,8.323999881744385,8324,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146969.021,1758146969021,8.323999881744385,8324,0.20165217,-0.011117245,0.0,-0.43422636,0.34069255,0.28086054,0.0,-0.4750525,0.84955984,0.5263411,0.0,0.08496838,0.4774232,0.2824983,0.0,-0.27973983,-0.06457772,-0.30695868,0.0,-0.6486214
1758146969.022,1758146969022,8.325000047683716,8325,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.024,1758146969024,8.32699990272522,8327,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.024,1758146969024,8.32699990272522,8327,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.024,1758146969024,8.32699990272522,8327,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.024,1758146969024,8.32699990272522,8327,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.025,1758146969025,8.32800006866455,8328,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.025,1758146969025,8.32800006866455,8328,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.025,1758146969025,8.32800006866455,8328,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.026,1758146969026,8.328999996185303,8329,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.062,1758146969062,8.365000009536743,8365,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.063,1758146969063,8.365999937057495,8366,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.063,1758146969063,8.365999937057495,8366,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.064,1758146969064,8.366999864578247,8367,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.064,1758146969064,8.366999864578247,8367,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.064,1758146969064,8.366999864578247,8367,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.064,1758146969064,8.366999864578247,8367,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.065,1758146969065,8.368000030517578,8368,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.065,1758146969065,8.368000030517578,8368,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.065,1758146969065,8.368000030517578,8368,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.066,1758146969066,8.36899995803833,8369,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.066,1758146969066,8.36899995803833,8369,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.105,1758146969105,8.407999992370605,8408,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.105,1758146969105,8.407999992370605,8408,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.106,1758146969106,8.408999919891357,8409,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.106,1758146969106,8.408999919891357,8409,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.106,1758146969106,8.408999919891357,8409,0.17852984,-0.05365105,0.0,-0.4123007,0.35407495,0.2952946,0.0,-0.42734042,0.84955984,0.5263411,0.0,0.1221793,0.48681724,0.28706428,0.0,-0.26010016,-0.0723896,-0.2886348,0.0,-0.65566236
1758146969.107,1758146969107,8.410000085830688,8410,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.108,1758146969108,8.41100001335144,8411,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.109,1758146969109,8.411999940872192,8412,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.109,1758146969109,8.411999940872192,8412,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.109,1758146969109,8.411999940872192,8412,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.11,1758146969110,8.412999868392944,8413,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.11,1758146969110,8.412999868392944,8413,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.13,1758146969130,8.433000087738037,8433,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.131,1758146969131,8.434000015258789,8434,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.131,1758146969131,8.434000015258789,8434,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.131,1758146969131,8.434000015258789,8434,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.132,1758146969132,8.434999942779541,8435,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.132,1758146969132,8.434999942779541,8435,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.132,1758146969132,8.434999942779541,8435,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.133,1758146969133,8.435999870300293,8436,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.133,1758146969133,8.435999870300293,8436,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.133,1758146969133,8.435999870300293,8436,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.134,1758146969134,8.437000036239624,8437,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.134,1758146969134,8.437000036239624,8437,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.2,1758146969200,8.503000020980835,8503,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.2,1758146969200,8.503000020980835,8503,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.2,1758146969200,8.503000020980835,8503,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.201,1758146969201,8.503999948501587,8504,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.201,1758146969201,8.503999948501587,8504,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.201,1758146969201,8.503999948501587,8504,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.202,1758146969202,8.504999876022339,8505,0.15593746,-0.08833368,0.0,-0.31675982,0.36334023,0.3140846,0.0,-0.3441578,0.84764695,0.5263411,0.0,0.20259473,0.48559776,0.29139748,0.0,-0.23600893,-0.08377223,-0.2698168,0.0,-0.6486305
1758146969.202,1758146969202,8.504999876022339,8505,0.132779,-0.10076159,0.0,-0.16567428,0.36162725,0.33539551,0.0,-0.24761213,0.8373022,0.5263411,0.0,0.269613,0.47367817,0.29467207,0.0,-0.21479036,-0.0907654,-0.25045618,0.0,-0.63015926
1758146969.204,1758146969204,8.506999969482422,8507,0.132779,-0.10076159,0.0,-0.16567428,0.36162725,0.33539551,0.0,-0.24761213,0.8373022,0.5263411,0.0,0.269613,0.47367817,0.29467207,0.0,-0.21479036,-0.0907654,-0.25045618,0.0,-0.63015926
1758146969.204,1758146969204,8.506999969482422,8507,0.132779,-0.10076159,0.0,-0.16567428,0.36162725,0.33539551,0.0,-0.24761213,0.8373022,0.5263411,0.0,0.269613,0.47367817,0.29467207,0.0,-0.21479036,-0.0907654,-0.25045618,0.0,-0.63015926
1758146969.205,1758146969205,8.507999897003174,8508,0.132779,-0.10076159,0.0,-0.16567428,0.36162725,0.33539551,0.0,-0.24761213,0.8373022,0.5263411,0.0,0.269613,0.47367817,0.29467207,0.0,-0.21479036,-0.0907654,-0.25045618,0.0,-0.63015926
